0820110510409401307613105JOSE                     LOPEZ                    NIETO                    M                  135S
0820110510409401321800300MARIA JOSE               GARCIA                   SEGURA                   F                  005N
0820110510409401321800300MARIA ANGELES            GONZALEZ                 DE ROJAS                 F                  002N
0820110510409401321800300MANUEL                   NIETO                    MARQUEZ                  M                  003N
0820110510409401321800300JAVIER                   MARIN                    GOMEZ                    M                  000N
0820110510409401321800300CARLOS                   NIETO                    GONZALEZ                 M                  002N
0820110510405601307608904PABLO                    MEDINA                   RODRIGUEZ                M                  003N
0820110510405601307608904DOLORES                  MORENO                   SOBRINO                  F                  094S
0820110510405601307608904ANTONIA                  MEDINA                   UJALDON                  F                  088S
0820110510405601320605501OBIDIA                   SOBRINO                  RODRIGUEZ                F                  052N
0820110510405601320605501JOSE ANTONIO             RUIZ                     SANCHEZ                  M                  057S
0820110510405601320605501EVA                      SANCHEZ                  RODRIGUEZ                F                  006N
0820110510405601320605501ANTONIO                  MARTINEZ                 PARRA                    M                  052N
0820110510405601320605501ANTONIO                  MARTINEZ                 MARTINEZ                 M                  053N
0820110510408001232707201TOMAS                    MARTIN                   JURADO                   M                  014N
0820110510408001232707201MARIA LUISA              CLARES                   MARTINEZ                 F                  067N
0820110510408001232707201JOSE MANUEL              MARTINEZ                                          M        X         081S
0820110510408001232707201JOSE ANTONIO             MARTINEZ                 NAVARRO                  M                  067N
0820110510408001232707201FRANCISCO                GARCIA                   FERRE                    M                  060N
0820110510408001307609504MARIA DOLORES            GIL                      GARCIA                   F                  078S
0820110510408001307609504FRANCISCO                ROQUE                    ABAD                     M                  006N
0820110510402101307606301ROSA MARIA               CUEVAS                   GARCIA                   F                  060N
0820110510402101307606301MARIA DEL CARMEN         PORDOY                   MUÑOZ                    F                  062N
